legislator_id,text
254,Voted in support of the Exchange Information Disclosure Act, which passed the House today w/support of 33 Democrats.
254,RT @HouseJudiciary: #HR7 was reported favorably by the Committee by a vote of 22-12. #HJC113
254,It was great to speak with the @USAppleAssoc this afternoon. Thanks for welcoming me. http://t.co/Yn2QVZI7lm
254,The @HouseJudiciary Cmte will markup #HR7 at 11AM today. More info: http://t.co/Rx8RWfIpuO #HJC113
256,About to go on-air with @WORD1063 in Greenville.  LISTEN: http://t.co/WcFVsFXfa4
256,Will be taking your questions on @WORD1063 in Greenville today at 4pm.  LISTEN: http://t.co/WcFVsFXfa4
256,Had a great time at the Laurens Rotary Club today. Congress needs the Rotary 4-Way Test. http://t.co/FzKV2FQWqZ
256,RT @DolphBell: Lindsey Graham has taken the podium at Mauldin Cultural Center for meet of Laurens Electric Coop. #sctweets http://t.co/DrGF…
256,I'll finish the day at the Greer Chamber of Commerce Annual meeting tonight where Senator Tim Scott and I will give a congressional update.
256,At 4pm, I'll be in-studio on WORD News Talk Radio to answer your questions.
256,Then I'll head over to the Laurens Rotary Club luncheon. After that, I'll stop by General Electric in Greenville for a plant tour.
256,Looking forward to a busy day in the Upstate. This morning, I'll be attending the Laurens Electric Cooperative 75th Anniversary in Mauldin.
256,The fight for the rights of the unborn must continue. #marchforlife
256,The Pain Capable Unborn Child Protection Act would save roughly 18,000 unborn children each year. http://t.co/m7X61PlZka
256,Science and technology have advanced tremendously since Roe vs Wade was handed down in 1973.
257,My latest e-newsletter on the announcement over the weekend of the first step agreement that was reached with Iran http://t.co/tXXc73L3zC
257,On Sat. I hosted my Service Academy Nomination Interview Day for the students applying to the US military academies. http://t.co/CVcl20XJkQ
257,Granger Statement on First Step Agreement with Iran http://t.co/ArWFBiMZv4
257,My latest e-newsletter on the Health Exchange Security &amp; Transparency Act that the House will vote on tomorrow http://t.co/A3TX27JSeL
257,Obituary: Bob Bolen, former Fort Worth mayor http://t.co/WKgDY5fm1t via @startelegram
257,I participated in the YMCA Youth &amp; Govt Conference's Opening Ceremony on Sat. It was an honor to help open the event. http://t.co/m8BoXcWQlo
257,Congrats to @AmbassadorGreen on being named the new president of @IRIglobal today. I look forward to working together in the year ahead.
257,Last week, I visited Lockheed Martin to receive an update on the F-35 and take a tour of the production line. http://t.co/7VlJrvvG8n
257,My remarks on the floor the day I introduced my bill honoring the @MonumentsMen with the Congressional Gold Medal http://t.co/U6y7W3qfQ6
257,ICYMI: Granger Gold Medal Legislation Honoring @MonumentsMen Featured on @CBSThisMorning http://t.co/zOSEEsOsES
257,DMN: Granger wants top honor for WWII art saviors http://t.co/0J4ixtMCDr (@MonumentsMen)
258,Big Oil wins if EPA doesn't change proposed RFS-ethanol rule.  Public hearing today in DSM. I'll b there at 3pm w Gov Branstad
258,Met w/ employees-Health Enterprises-Cedar Rapids-Saw how bulk buying helps co-op save $$ 4 hospitals&amp;give patients cost effective hlth care
258,Important commitment of Pro-Life community on strong display w/March 2day in Wash DC
258,UNI open forum on whistleblower protection and accountability  I gave paper and did Q&amp;A  abt 49 in attendance
258,Went back to my university UNI  to do Q&amp;A w Iowa Politics class for Prof Larimer  hopefully I supplement textbook w real world of govt
258,CedarRapids Tour&amp;Q&amp;A at TrueNorthCo Issues:Obamacare Deadlock in Congress Transportation/gasTax NatlDebt US asWorldPower
258,Independence rotary club 36members Issues:FarmBill FloodInsurance Hospitals OilPipeline Gridlock FEDchr SosSec Vilsack Unemployment
258,Terex Co Waverly Mfg giant cranes Tour and Q&amp;A Discussion centered on DODContracting HighwayBill
258,RitchieMfg inConrad Tour&amp;meet w 26employees Issues:FarmBill FoodStamps Ethanol Unemployment MedMarijuana NoKirea Obamacare SenateRaces
258,Ackley ChamberOfCom host 36ppl Issues: RFS/EPA Why xport oil DODcuts Olympics/terrorists EarlyChildEd Obamacare Medicare GamblingOnLine
258,ClarksvilleHS govt 30students Issues:Syria NSA Obamacare GovChristie MyPolCareer&amp;why I chose it Division time between DC&amp;iowa Obama&amp;me
259,On Monday, our nation will celebrate the life and achievements of a true American hero, Dr. Martin Luther King Jr. #MLK14
259,Nxt wk: 2 town hall meetings &amp; our Senior Issues Forum. Visit my website for times and locations. http://t.co/IjZNOPzwlJ
259,"I rise in support of the tens of thousands of my fellow Texans, the working poor and the unemployed.." http://t.co/HyfCgl8gkG
259,If you would like to receive a response to any of your comments or questions, please email me through my website. http://t.co/FVleRlMI1B
259,On the 50th anniversary of the #WarOnPoverty http://t.co/J7xE7zYBA7
259,64,294 Texans are facing instability, 4,000 more will experience this w each passing week. Congress must immediately #RenewUI
259,Spoke at @HoustonFoodBank about urgent need to restore @SNAP and #RenewUI http://t.co/Rtgn4Au5PG. http://t.co/3oC6TmRAbH
259,This session, updating you and fighting for the issues that matter most to residents of TX29 will remain top priorities.
259,Town hall mtg tonight, 6:30p @ 4501 Leeland Street, Houston. Hope to see you there!
259,Last day to sign up for health ins to #GetCovered before January 1. Visit http://t.co/pECAGciucR or call 1-800-318-2596.
259,Preventing Iran from acquiring nuclear weapons capability is a moral and strategic imperative for the #US. http://t.co/nehUWNBKCa
261,Joining #Chicago colleagues @RepSchneider @RepBillFoster @janschakowsky + @RepMikeQuigley in inviting a #immigration advocate to #SOTU. #p2
261,Pleased to have Rev. @TonySuarez80 from #NHCLC as my #SOTU guest to highlight need for #immigration reform http://t.co/mW0taHldMS
261,#ImmigrationReform will unleash the #entrepreneurial + #economic potential of #immigrants. http://t.co/fP2P0CUCt6. http://t.co/xhbkuj5Fx5
261,#IL business leaders call for #immigration reform in @CrainsChicago today. Article: http://t.co/fP2P0CUCt6 #CIR #p2 http://t.co/J11Ptd8hsl
261,@NYDailyNews article on why we need to fix legal #immigration channels: many age out waiting decades for family visas http://t.co/oUvtw27OJp
261,@nytimes editorial criticizes record #deportations + cost of #detention mandate while other critical programs get cut http://t.co/h8Q8Drk9OP
261,Thanks to @RepCicilline for a great rally for #CIR in #Providence. Glad to have you on #HJC fighting for #reform. http://t.co/4XD3AQ5lPV
261,On #ThrowbackThursday remembering the leadership of Sen Kennedy as we keep working to pass #ImmigrationReform in '14 http://t.co/1azRSnRrL5
261,Friends in #Providence, RI - Join me &amp; @RepCicilline @ St. Michael’s on Friday to support #immigration reform. http://t.co/og5Cw9tMAm
261,RT @ThisIsFusion: .@RepGutierrez shares his views on the greatest impediment to immigration reform. See more tonight on @ThisIsAmerica http…
261,Congratulations to a smart and talented puertorriqueña, @MMViverito, the newly elected Speaker of the @NYCCouncil!
262,RT @UniNewsPolitics: Hispanic Caucus chairman rips New York Times columnist http://t.co/TaSZWpa2 via @briefingroom
262,RT @RepJoseSerrano: Our prayers are with Secty of State Clinton on her peace mission to the Middle East. @nydailynews @JoseADelgadoEND @ ...
262,RT @HispanicCaucus: Congrats to Anna Maria Chávez on her first year as CEO of the Girl Scouts! @GirlScoutEagle1 http://t.co/4EhSdTmp
262,RT @HispanicCaucus: Chairman Gonzalez on @DouthatNYT 's ridiculous claim about Latinos http://t.co/CzjJbSOn
262,My statement on the violence in Israel and Gaza http://t.co/DZA7mMdB
262,RT @HispanicCaucus: Congressional Hispanic Caucus elects Ruben Hinojosa as new chair http://t.co/P6W5pNWD
262,RT @WhipHoyer: Joined @CHCI &amp; @HispanicCaucus to honor @TX20CharlieG, @SilvestreReyes, @RepCardoza &amp; @RepJoeBaca for their servi ...
262,RT @HispanicCaucus: Obama: Time to “seize the moment” on immigration reform http://t.co/ka7ITwa6
262,RT @DavidChalian: Obama expects immigration overhaul bill to get introduced and process started very soon after his inauguration."We nee ...
262,RT @SandraLilley: Pres Obama: We need to seize the moment on immigration reform #latism #latinos
262,RT @HispanicCaucus: National leaders pay tribute to Charlie Gonzalez http://t.co/Rmg7gqPe
265,Will be on @TalkRadio1210 at 3:35 PM discussing my bill to have the President fulfill his duty to #EnforceAllLaws http://t.co/xjJnXGL94A
265,Time for president to enforce all laws or come to Congress if he wants them changed http://t.co/xjJnXGL94A #TakeCareClause
265,Bill I co-sponsored and @RepJoePitts wrote protecting your personal info from ObamaCare "glitches" sent to Senate http://t.co/9Jm4uzS5Az
265,Covered a lot of ground with @cspanwj this morning http://t.co/x2GauhWn8B
265,Will be discussing  tax reform prospects and other issues with @cspanwj in a few minutes
265,RT @RepMeehan: Joining @JimGerlach @WeAreALPA @AirlinesDotOrg &amp; @AFA_CWA to fight for level playing field for our airline industry http://t…
265,Cira Center in Philly will shine in blue &amp; yellow tonight &amp; 2morrow in support of peaceful protests in Ukraine http://t.co/UzfutQZoVw
265,Phoebe Berks in Wernersville for a legislative update. Always great listening to constituents and hearing your ideas http://t.co/fTZHW5P7Mo
265,#2 Pelosi's refusal to level with Americans about flawed health care law simply breath-taking.
265,#1 Rep. Pelosi on MTP still denying she misled Americans even after POTUS admitted 'if u like your plan u can keep it' was untrue.
265,You should be able to #KeepYourHealthPlan even if President can't keep his word http://t.co/h1f3Ko4PiH
266,Study: Staying uninsured cheaper than #Obamacare for young http://t.co/9zBuyAo0xi
266,RT @HouseCommerce: BLOG: Americans from coast to coast are struggling as #Obamacare continues to fall short http://t.co/hgTyoAzPFJ
266,If Gov will ration, neglect &amp; deny wounded vets their health care needs, why would #Obamacare be any better? Read: http://t.co/Cb2pBir7TG
266,RT @GOP: Must read: http://t.co/s32Iup4ddE After 5 #SOTU speeches, all #Obama has delivered are a series of #brokenpromises
266,"Our lives begin to end the day we become silent about things that matter."  - Dr. Martin Luther King Jr.
266,RT @RepTomGraves: It's time for the EXPAND Act, an all-of-the-above #energy independence plan for the United States. Info here: http://t.co…
266,RT @HouseCommerce: 6 months of executive #Obamacare delays --&gt; http://t.co/5VzCeDnyyc #FairnessForAll
266,Fighting for 2nd Amdt rights is one of my top priorities. Glad @GaRepublicans are doing the same in the @GaHouseHub http://t.co/SEa4k1b2rv
266,How many more reasons do people need to loathe Gov. run health care? Here's 41,838 more from the @DailyCaller READ: http://t.co/9LyAQ1LQMD
266,LIVE at 9:30am ET: @HouseCommerce Subcom hearing with top #Obamacare official. Click here to tune in http://t.co/Iuem7cVm03
266,RT @HouseCommerce: . @MarshaBlackburn: “The goalposts have moved so much on #Obamacare, the admin doesn’t even know where to aim.” http://t…
268,Talked to @kilmeade on @foxandfriends abt #Obamacare &amp; the twist of the media's words on my poverty floor speech http://t.co/QgoWDp0iFd
268,Tune in to @foxandfriends Thursday morning at 7:15am CT - will talk to the hosts about #Obamacare
268,RT @JimDeMint: It's a bitterly cold day in DC, but it hasn't stopped thousands of March for Life participants http://t.co/s7QgvdNbiV
268,1 in 5 American households are on food stamps http://t.co/SIOap8hI8W #economy #foodstamps
268,Check out my op-ed in the @HoustonChron 'Parents ought to be told before minor daughter can get abortion' http://t.co/IqJ4qVGIoo
268,Today we celebrate and remember the life and legacy of Dr. Martin Luther King, Jr. http://t.co/mUclCj9es4 #MLK
268,ICYMI: Talked to Lou Dobbs last night on @FoxBusiness abt Benghazi &amp; a possible #immigration bill in the House: http://t.co/u9osyk7uyj
268,Liberty, when it begins to take root, is a plant of rapid growth. - George Washington #FreedomFriday
268,Talking to Lou Dobbs right now on @FoxBusiness #Benghazi http://t.co/VTEi9bfkbg
268,Tune in to @FoxBusiness tonight at 6:15pm CT. Talking to @LouDobbs about #Benghazi, #NSA &amp; #Immigration.
268,Talking to @TPerkins on 'Washington Watch' today at 4:22pm CT. We'll discuss #Benghazi &amp; the report from the Senate http://t.co/eShevs6WU5
269,Today, I stood with my Texas colleagues to condemn burdensome restrictions on health care Navigators by Texas. http://t.co/b5fPnPvy23
269,I discussed how the African-American community has a lost a generation of wealth due to predatory lending practices:http://t.co/O0ZYERJEIX
269,I spoke about the courage it took to launch the War on Poverty and how that courage is needed now to "Raise the Wage":http://t.co/ZtlwMgjShY
269,Happy New Year to all. I encourage all to resolve in the coming year to help others and live more fully.
269,Merry Christmas to all. May you enjoy this day with family and friends.
269,@RepAlGreen Applauds Local Community Health Clinics Awarded Funds from HHS: http://t.co/5Wz2PvYSy7
